image,ad_url,title,currency,price,city,date,description,bedrooms
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-for-rent-on-bathurst-street/1613962530,1 Bedroom Apartments for Rent on Bathurst Street,$,"2,080",Toronto,09-09-2022,"Join Us for Our In-person Open House Every Wednesday & Friday, from 4pm to 6pm. Call Now to Reserve Your Spot! Located just North of St. Clair in Forest Hill, we are just steps away from public ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Ask About our Rental Incentive!",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-for-rent-on-queen-street-east/1608428904,1 Bedroom Apartments for Rent on Queen Street East,$,"1,849",City of Toronto,09-09-2022,"* Join Us For Our Open House Every Wednesday 2:00 - 6:00 pm! Call To Register* The Balmy Beach Club offers endless activities including a fitness center, hockey, lawn bowling, paddling, rugby, ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Ask About our Rental Incentive!",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-for-rent-on-queen-street-east/1608428584,1 Bedroom Apartments for Rent on Queen Street East,$,"1,822",City of Toronto,09-09-2022,"Property Features These exceptional low-rise properties sit on the north side of Queen Street East just east of Victoria Park Avenue located in the well sought-after neighborhood of The Beaches. Just ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Ask About our Rental Incentive!",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartments-for-rent-on-queen-street-east/1608428883,2 Bedroom Apartments for Rent on Queen Street East,$,"2,433",City of Toronto,09-09-2022,"* Join Us For Our Open House Every Wednesday 2:00 - 6:00 pm! Call To Register* The Balmy Beach Club offers endless activities including a fitness center, hockey, lawn bowling, paddling, rugby, ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Ask About our Rental Incentive!",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-for-rent-in-the-north-york/1603991734,1 Bedroom Apartments for Rent in the North York,$,"1,725",City of Toronto,09-09-2022,"Join us for our Open House Every Saturday from 11:00 - 1:00pm To view our property from the comfort of your own home, click the virtual tour link above! Virtual tours and exterior renderings are for ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Enjoy Condo Living Without the Fees",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartments-for-rent-in-north-york/1603991730,2 Bedroom Apartments for Rent in North York,$,"2,331",City of Toronto,09-09-2022,"Join us for our Open House Every Saturday from 11:00 - 1:00pm To view our property from the comfort of your own home, click the virtual tour link above! Virtual tours and exterior renderings are for ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Enjoy Condo Living Without the Fees",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-suite/1533832963,2 Bedroom Suite!,$,"2,250",City of Toronto,09-09-2022,"Spacious 2 bedroom suite available September 1st in one of the best locations in the city! $2250 indoor pool, gym and park-like setting in well established neighbourhood.1A and 1B Richview have the ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Spacious rental suites in gorgeous park location!",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/etobicoke-2-bedroom-suite-available/1533904939,Etobicoke - 2 Bedroom suite available!,$,"2,200",City of Toronto,09-09-2022,"Location Location Location! Great value for your rental dollar at Willowridge Towers. Only one unit available for immediate occupancy! 2BR newly renovated from $2200. Additional 1 & 2 bedroom suites ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Conveniently located rental suites available now!",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/37-antrim-brand-new-suites-now-leasing/1533904951,37 Antrim brand-new suites now leasing!,$,"2,485",City of Toronto,09-09-2022,"Location Location Location! 2 & 3 Bedroom units available! The Antrims are conveniently located at 401/Kennedy Road. 37 Antrim newly built suites featuring floor to ceiling windows, stainless steel ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Gorgeous rental suites steps from all you need!",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/mid-town-yonge-and-st-clair-upscale-1-bedroom-air-condition/1622256445,Mid-Town Yonge and St Clair Upscale 1 Bedroom (Air Condition),$,"2,039",Toronto,09-09-2022,"1 Bedroom with 650 sqft. starting at $1,949.00! Check out our website! www.commonwealthtowers.ca CALL , TEXT OR EMAIL TODAY TO BOOK A VIEWING! 416-825-8894 rentyph@outlook.com Upscale Rental Living ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-rental-north-york-available-sept-1st/1533832971,3 Bedroom rental North York - Available Sept 1st,$,"2,900",City of Toronto,09-09-2022,"One of the most sought after neighbourhoods! Gorgeous 3BR ground level unit $2900. Completely renovated, new kitchen, new floors, new stainless steel appliances! This unit will go fast! Two bedroom ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Gorgeous rental suites fantastic location!",3
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-available-at-77-huntley-street-toronto/1631153100,"2 Bdrm available at 77 Huntley Street, Toronto",$,"2,635",Toronto,09-09-2022,"Visit our Website: https://www.rpmsi.ca/property/huntley-apartments-77-huntley/ Come experience the Huntley Apartments. Featuring balconies and other upgrades, and only steps away from Sherbourne ...",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-studio-basement-apartment-at-sheppard-and-pharmacy/1632312469,Bachelor / Studio Basement apartment at Sheppard and Pharmacy,$,"1,200",Toronto,09-09-2022,"Located in a very convenient location TTC one minute walk to the corner of Sheppard and Pharmacy Grocery shopping and restaurants 5 minute walk, Fairview mall Subway station close by All utilities ...","Beds:
                                                     Bachelor/Studio"
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-basement-apartment-including-utilities/1632311618,3 bedroom  basement apartment including utilities,$,"2,300",Toronto,09-09-2022,"Walking distance to stores,banks, guildwood go train, 5 min direve to U of T Scarborough campus. Utilities included (heat, hydro , cap on water). Maximum 4 people. No smoking. Text or email only .NO ...",3
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-furnished-big-1br-condo-w-internet-w-d-tv-cable-locker/1632311229,"Fully Furnished Big 1Br Condo w/Internet, W/D, TV-Cable & Locker",$,"2,399",Toronto,09-09-2022,"Fully Furnished 1Br Condo with Locker is available for rent from October 31, 2022. The building is an award winning Tridel construction at 35 Viking Lane, Toronto, ON and is adjacent to the Kipling ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/finch-and-bathurst:-3-goldfinch-court-spacious-1br-available/1548012157,"Finch and Bathurst: 3 Goldfinch Court, SPACIOUS 1BR AVAILABLE!!",$,"1,750",City of Toronto,09-09-2022,Apartment for Rent in Toronto managed by Q Residential Key Property Details Newly renovated suites and under new management Onsite Laundry & Parking! Convenient Access to Hwy 401 & to Many Amenities! ...,1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-all-inclusive-2-bedroom-home-unit-for-rent-in-toronto/1632310976,Spacious ALL-INCLUSIVE 2 Bedroom Home Unit for Rent in Toronto,$,"2,300",Toronto,09-09-2022,"Top Floor Unit in Toronto Triplex Available for Rent Near Yonge/Eglington, close to Eglington Station ALL INCLUSIVE for utilities (hydro, gas, water, laundry) Located in midtown Toronto, this ...",2
